OBJECTID,Location,Bed Name,Survey Date,Survey Month,Survey Year,Start Time,End Time,Tide Station,Tidal Ht m,Temp1 Shore Edge,Ave Temp Shore Edge,Observations,Additional Obs,Survey_ID,County,Site Code,Survey Day,NWSC Max Ext,DNR Max Ext,Visit Num,Survey Num,Analyze,Analyze Notes,Acres,Acres NWSC clip,Acres Ave NWSC Max Ext,Acres DNR clip,Miles,Weather,Survey Conditions,MLLW Tidal Ht m,Depth2 Shore Edge,Depth2 Water Edge,Ave Depth Shore Edge m,Ave Depth Water Edge m,MLLW Depth2 Shore Edge m,MLLW Depth2 Water Edge m,Current Station,Current Knots,Temp2 Shore Edge,Temp2 Water Edge,ToBe,ToWa,BeL,BeR,Notes,Extent Start Waypoint,Extent End Waypoint,Bulb m2,Shape__Area,Shape__Length
513,Coffin Rocks,Coffin Rocks,2024-08-19,8,2024,09:09:00,09:24:00,Burrows Bay (9448683),-0.6,12.8,,"Kelp bed surrounds Coffin Rocks completely; very healthy in appearance.  Thick clusters close to rocks, and numerous outliers on edges (2-4 single kelp).  Rock top exposed with a flock of seagulls perched on top.  One juvenile pigeon guillemot observed.  Two-three porpoises surfaced north of rock with a harbor seal surfacing after the porpoises left",,skagit_coffin_rocks_2024_08_19_25,Skagit,COFF,19,0,0,3,1,1,,1.52609666028963,1.52609666028963,,1.52753933270602,0.245776504654205,clear,"Wind calm at shoreline but east of Coffins Rocks 5-8kts with calm sea conditions.   Current flowing northward around rocks.  Kelp thick in close to rock with thinner edges and many kelp observed subsurface.   Tide station used in Bowman Bay, Deception Pas",-0.21,3.66,10.97,,,4.05,11.36,Deception Pass/NOAA,-0.5,12.8,12.8,https://photos.smugmug.com/Projects/Kelp/n-rTwcc/Kelp-SoundIQ-2017-present/2024/i-Bf5Dtsp/0/Lwz6wNJPBKMpTWJS4dDcPpz7GftqGWrHsrGLpXSrr/Th/skagit_coffin_rocks_2024_08_19_25_ToBe-XL.jpg,,,,,,,,66539.6069335938,1298.31314067384
514,Coffin Rocks,Coffin Rocks,2024-09-16,9,2024,08:25:00,08:42:00,Burrows Bay (9448683),-0.23,11.7,,"Kelp bed overall has expanded in area, but kelp in outer rim less sense than kelp closer to rocks.   Overall kelp looks very healthy with uniform color on blades.  Talked with commercial sea cucumber dive boat crew preparing to dive at onset of survey.   Diver did not enter kelp bed during survey or at any time afterward. Birds on rocks observed; gulls, oyster catchers, great blue heron.  Loon in water during approach to rocks.",,skagit_coffin_rocks_2024_09_16_39,Skagit,COFF,16,1,1,4,1,1,,1.76629542380735,1.76629542380735,1.7663,1.76796456595025,0.270099064411133,clear,"Bowman Bay calm, water surface glassy at approach and during survey, but NW breeze started at very end of track.  Current slack but kelp flowing northward on east and west sides of rocks.",0.05,4.27,7.47,,,4.55,7.75,Deception Pass/NOAA,0.2,11.7,11.7,https://photos.smugmug.com/Projects/Kelp/n-rTwcc/Kelp-SoundIQ-2017-present/2024/i-43hw5nJ/0/KP3TVf5VJ22gTVHL29rvSz4TM97tm4JGgVftBmgzV/Th/skagit_coffin_rocks_2024_09_16_39_ToBe-XL.jpg,,,,,93,97,,77012.5560302734,1426.79697056997
515,Lone Tree Point,Lone Tree Point,2024-07-22,7,2024,10:39:00,10:56:00,Sneeoosh Point (9448576),-0.3,14.4,,"Kelp bed surveyed north of intertidal reef/rock area SW of Lone Tree Point. Kelp very dense and very healthy in appearance.  Kelp appeared clean-nothing on blades.  Very fresh looking.  Eelgrass in hallow area by reef in 1-2 foot depth at minus 1 to minus 2 tide. Wildlife included many bird species including eagle, osprey, belted kingfisher, black oystercatchers, and a variety of gulls.",,skagit_lone_tree_point_2024_07_22_16,Skagit,LTPT,22,0,0,1,1,1,,3.47507120019715,3.47507120019715,,,0.433395292151208,clear,"Wind SW 8-12 kts with gusts to 15 kts; wind wave chop 1 foot at launch site, about 1.5 feet a west edge of reef point.  Current slack moving north less than 0.5 kts during survey, but flooding south after 1100.",,3.05,4.88,,,,,Yokeko/Deception Pass,0.5,13.9,13.9,https://photos.smugmug.com/Projects/Kelp/n-rTwcc/Kelp-SoundIQ-2017-present/2024/i-VmrBm8Z/0/KrZJVHP45wcJkMgsXnjKMvCzM6ZxRzQPSMf8fZws4/Th/skagit_lone_tree_point_2024_07_22_16_ToBe-XL.jpg,,,,,78,82,,151516.020385742,2289.39941998437
516,Lone Tree Point,Lone Tree Point,2024-08-20,8,2024,10:16:00,10:36:00,Sneeoosh Point (9448576),-0.46,14.4,,Several crab trap buoys trapped in kelp beds on north side of reef.  Possibly still anchored to crab traps  below surface.  Kelp appears very healthy and very dense/thick on NW side of reef.  Kelp bed extends westward of survey area toward Hope Island.  Conditions too rough with white caps to survey further.   About one hour after slack water flood current submerged kelp north of reef.,,skagit_lone_tree_point_2024_08_20_27,Skagit,LTPT,20,1,1,2,1,1,,4.24154197166179,4.24154197166179,4.24,,0.515141870819239,clouds,Wind south/southeast 10-12 kts with gusts 15-20kts; wind wave chop on south side of rock reef.  Current at beginning of survey slack with ligth flow northward.  By 1045 current flowing southward (flood began despite tide dropping for another 1.5 hours).,,2.44,4.27,,,,,Yokeko Pt/NOAA,0.5,14.4,13.9,https://photos.smugmug.com/Projects/Kelp/n-rTwcc/Kelp-SoundIQ-2017-present/2024/i-Jv3JFKs/0/LgHvQprWKtSM6MksT35PtsB4kHvqdsT3Hxc3ZvVPS/Th/skagit_lone_tree_point_2024_08_20_27_ToBe-XL.jpg,,,,,88,92,,184934.765136719,2721.22345235718
517,Shannon Point East,Shannon Point East,2024-08-16,8,2024,09:15:00,09:40:00,Ship Harbor (9448772),-0.27,12.2,,"Kelp was healthy and very sparse, but enough bulbs and spacing to get a small track. The sargassum has died way back to shore from last two months. There were other single kelp bulbs outside track.  Two herons, belted kingfisher and a purple sea star observed.",,skagit_shannon_pt_east_2024_08_16_24,Skagit,SHPT-E,16,1,1,3,1,1,,0.390401510561642,0.390401510561642,0.3904,0.390806986180794,0.167149724230554,haze,"Current and winds were calm, few boat wakes. Some single kelp bulbs were observed outside of track both near shore and far off shore.",-0.15,3.05,2.44,,,3.17,2.56,Guemes Ch./nvs.Nanoose,0.2,12.2,12.2,https://photos.smugmug.com/Projects/Kelp/n-rTwcc/Kelp-SoundIQ-2017-present/2024/i-jdhk6zb/0/Kdf7QSfCBcxv6J2Wb6mmQTfgT4BXjwJwKVB8tCZbX/Th/skagit_shannon_pt_east_2024_08_16_24_ToBe-XL.jpg,,,,,149,150,,17023.5338134766,883.008232075866
518,Shannon Point East,Shannon Point East,2024-09-14,9,2024,09:00:00,09:30:00,Ship Harbor (9448772),-0.09,12.2,,"Kelp was healthy but not dense, and the very small bed was centered around the large exposed rock. About 20 bulbs in total in tracked perimeter, some submerged. Much less sargassum than last month, but still present. Some single bulbs observed outside of track. Some double-crested cormorants and a Great Blue Heron observed.",,skagit_shannon_pt_east_2024_09_14_37,Skagit,SHPT-E,14,0,0,4,1,1,,0.0297323574549145,0.0297323574549145,,0.0297632955117647,0.0634443727343346,clear,"Waves and conditions calm, current was slack. Some sargassum and single bulbs near shore.  *Using Nanoos for more accurate current conditions.",-2.1,,,,,,,Guemes Channel/Nanoos*,0.3,,,https://photos.smugmug.com/Projects/Kelp/n-rTwcc/Kelp-SoundIQ-2017-present/2024/i-pmCbFCG/0/Kpqbw3GPvPJtHmvGkB9jJvkZrhqWK82cHbRWm4HNd/Th/skagit_shannon_pt_east_2024_09_14_37_ToBe-XL.jpg,,,,,166,167,,1296.48486328125,335.159955402756
519,Shannon Point West,Shannon Point West,2024-06-19,6,2024,08:53:00,09:58:00,Ship Harbor (9448772),-0.37,12,,"Bulbs are young and sparse, but healthy. There was some sargassum along near shore. We saw one harbor seal, several double-crested cormorants and one pelagic cormorant, several small silver fish jumping and a great blue heron.",,skagit_shannon_pt_west_2024_06_19_2,Skagit,SHPT-W,19,0,0,1,1,1,,0.665672895424439,0.665672895424439,,0.666363284864155,0.172107923437347,clear,Wind/waves were calm; kelp bulbs randomly observed initially but very sparse and many submerged 3-4’ under water on first pass – 30+ individual kelp bulbs but not clustered for tracking (waypoints taken but then deleted due to ability to make a track on 2,-0.01,0.91,2.29,,,1.27,2.65,a) Green Pt - -1.8; b) Nanoose* - 0.0,0,12,12,https://photos.smugmug.com/Projects/Kelp/n-rTwcc/Kelp-SoundIQ-2017-present/2024/i-QJ7XvTx/0/L5GPhH3f7m9NXqkZsHz3MwNQBNzQVP7VBVDnJSCwd/Th/skagit_shannon_pt_west_2024_06_19_2_ToBe-XL.jpg,,,,,054,091,,29026.7651367188,909.200619087994
520,Shannon Point West,Shannon Point West,2024-07-17,7,2024,08:50:00,09:15:00,Ship Harbor (9448772),-0.15,14.4,,"Overall kelp was very healthy, still alot of bulbs underwater but we only tracked those above. Some sargassum  noted closer to shore. Two flocks of cormorants, a great blue heron, small silver fish jumping and a harbor seal noted.",,skagit_shannon_pt_west_2024_07_17_13,Skagit,SHPT-W,17,0,0,2,1,1,,0.530313955953486,0.530313955953486,,0.530863729010603,0.11950205618286,clear,"Conditions were clear and calm; little wind. The Nanoose current model was more accurate (GP said it was .7 current) as we found little current to slack when we arrived. There was alot of sparse, but healthy kelp outside and south of the track - almost en",-0.07,0.76,2.59,,,0.74,2.57,"a) Green Point, b) Nanoose*",0.1,14.4,14.4,https://photos.smugmug.com/Projects/Kelp/n-rTwcc/Kelp-SoundIQ-2017-present/2024/i-jCcDrHR/0/KmwzNjd7T3KKkRXfWqjdLj5FrzkjGwzJrDHV3qvDc/Th/skagit_shannon_pt_west_2024_07_17_13_ToBe-XL.jpg,,,,,111,126,,23124.4177246094,631.297753815312
521,Shannon Point West,Shannon Point West,2024-08-16,8,2024,08:45:00,09:10:00,Ship Harbor (9448772),-0.34,12.2,,""New"" bed formed south of traditional west bed with narrow but connecting row of bulbs to make a single track. Kelp very healthy with long blades. Sparse sargassum observed close to shore. Two harbor porpoise and one bald eagle in a tree observed.,,skagit_shannon_pt_west_2024_08_16_23,Skagit,SHPT-W,16,1,1,3,1,1,,6.09501653527276,6.09501653527276,6.095,6.10132622862374,0.69642578397631,haze,Nanoose was more accurate reflection of currents (again). Current and winds were calm with little boat wakes. The ""new"" southern kelp bed grew into a full bed connecting with typical north kelp bed. Additional sparse kelp was found along shoreline outside,-0.1,3.66,6.1,,,3.9,6.34,Green Pt / nvs.Nanoose,0.2,12.2,12.2,https://photos.smugmug.com/Projects/Kelp/n-rTwcc/Kelp-SoundIQ-2017-present/2024/i-d99WMSZ/0/NLT323DxGgKJ3k3BGwpDJRGSkdp7tvrdPX9sKrDc5/Th/skagit_shannon_pt_west_2024_08_16_23_ToBe-XL.jpg,,,,,140,149,,265773.775512695,3679.03103679574
522,Shannon Point West,Shannon Point West,2024-09-14,9,2024,08:15:00,09:00:00,Ship Harbor (9448772),-0.15,12.2,,"Overall kelp very healthy, long blades, but the large bed that has formed is not very dense.  Some sargassum observed near shore. Small silver fish jumping, one Great Blue Heron and several harbor seals.","Observed at least 25-30 gulps (flocks) of double-crested cormorants (1,000 or more birds!) flying north low to water up Rosario Straits towards Guemes.",skagit_shannon_pt_west_2024_09_14_36,Skagit,SHPT-W,14,0,0,4,1,1,,5.83506572726335,5.83506572726335,,5.8411085399566,0.721835454303143,clear,"Winds and waves calm, current was slack. Some sparse kelp observed outside of track. Some sargassum evident closer to shore.
* Nanoos was used for survey purposes which is more accurate with observed conditions than Green Pt Current Station",-0.06,4.27,7.32,,,4.36,7.41,Green Pt/Nanoos*,0.2,12.2,12.2,https://photos.smugmug.com/Projects/Kelp/n-rTwcc/Kelp-SoundIQ-2017-present/2024/i-BsZGJ7X/0/LHBdxfmnW6G6RWkrxgcKhKw7fnQ7vdvrjGQHtkK65/Th/skagit_shannon_pt_west_2024_09_14_36_ToBe-XL.jpg,,,,,158,166,,254438.649414063,3813.26359051987
523,Edmonds Dive Park,Edmonds 1,2024-07-18,7,2024,09:00:00,09:20:00,Edmonds (9447427),-0.3,15,,35 bulbs or so looked good. Some kelp is subsurface maybe bigger in august,"Point 93, 94, 181, 95 are other bulbs in area",snohomish_edmonds_1_2024_07_18_54,Snohomish,ED-DP,18,0,0,1,1,1,,0.162917195475191,0.162917195475191,,0.162979335146693,0.0846042360238323,clear,wind impacting visibility and paddling,-0.05,,,,,,,Edmonds,0,,,https://photos.smugmug.com/Projects/Kelp/n-rTwcc/Kelp-SoundIQ-2017-present/2024/i-Bq5FC5h/0/KLWbJvQ83nFKQwr6pST9j5sZT2jJB8zsSwXWrWxVW/Th/snohomish_edmonds_1_2024_07_18_54_ToBe-XL.jpg,,,,,97,,,7099.3818359375,446.795622309289
524,Edmonds Dive Park,Edmonds 1,2024-08-19,8,2024,09:28:00,09:45:00,Edmonds (9447427),-0.61,14.4,,"small bed, looks okay",,snohomish_edmonds_1_2024_08_19_52_1,Snohomish,ED-DP,19,1,1,2,1,1,,0.153682028295565,0.153682028295565,0.1829,0.153740777986781,0.0741377484173125,clear,slightly windy,-0.64,1.22,,,,1.19,,Edmonds,0,14.4,,https://photos.smugmug.com/Projects/Kelp/n-rTwcc/Kelp-SoundIQ-2017-present/2024/i-73xFqkr/0/Nd9hNr4gwBCLWkLkccxpSN73qwgKT99RK9vPKGdSQ/Th/snohomish_edmonds_1_2024_08_19_52_ToBe-XL.jpg,,,,,123,,,6696.94476318359,391.522019906993
525,Edmonds Dive Park,Edmonds 1,2024-08-19,8,2024,09:28:00,09:45:00,Edmonds (9447427),-0.61,14.4,,"small bed, looks okay",,snohomish_edmonds_1_2024_08_19_52_2,Snohomish,ED-DP,19,1,1,2,2,1,,0.212135063340286,0.212135063340286,,0.212215994486325,0.0783404565077885,clear,slightly windy,-0.64,1.22,,,,1.19,,Edmonds,0,14.4,,https://photos.smugmug.com/Projects/Kelp/n-rTwcc/Kelp-SoundIQ-2017-present/2024/i-73xFqkr/0/Nd9hNr4gwBCLWkLkccxpSN73qwgKT99RK9vPKGdSQ/Th/snohomish_edmonds_1_2024_08_19_52_ToBe-XL.jpg,,,,,123,,,9244.13024902344,413.716549278465
526,Edmonds North,Edmonds 2,2024-07-18,7,2024,09:48:00,10:25:00,Edmonds (9447427),-0.3,15,,"looked healthy, dense. Edge felt dense. Wind was pushing kayaks. Lots of jelly fish. One seal. Not many kelp crabs. Long blades",point 184 furthest we kayaked,snohomish_edmonds_2_2024_07_18_56_1,Snohomish,ED-N,18,0,0,1,1,1,,8.71025339915254,8.71025339915254,,8.71361880443102,0.925232857491561,clear,Windy impacting visibility and paddling,-0.08,2.13,4.21,,,2.36,4.43,Edmonds,0,15,15,https://photos.smugmug.com/Projects/Kelp/n-rTwcc/Kelp-SoundIQ-2017-present/2024/i-xsJWCj2/0/LhqkC4BGvvkQmpfGZ8WRz9R3VZNZSGJb99SJ6wvS5/Th/snohomish_edmonds_2_2024_07_18_56_ToBe-XL.jpg,,,,,184,,,379565.229614258,4886.17327704519
527,Edmonds North,Edmonds 2,2024-07-18,7,2024,09:48:00,10:25:00,Edmonds (9447427),-0.3,15,,"looked healthy, dense. Edge felt dense. Wind was pushing kayaks. Lots of jelly fish. One seal. Not many kelp crabs. Long blades",point 184 furthest we kayaked,snohomish_edmonds_2_2024_07_18_56_2,Snohomish,ED-N,18,0,0,1,2,1,,14.9077592318427,14.9077592318427,,14.9135229815579,0.944198047883842,clear,Windy impacting visibility and paddling,-0.08,2.13,4.21,,,2.36,4.43,Edmonds,0,15,15,https://photos.smugmug.com/Projects/Kelp/n-rTwcc/Kelp-SoundIQ-2017-present/2024/i-xsJWCj2/0/LhqkC4BGvvkQmpfGZ8WRz9R3VZNZSGJb99SJ6wvS5/Th/snohomish_edmonds_2_2024_07_18_56_ToBe-XL.jpg,,,,,184,,,649633.055114746,4986.32913146696
528,Edmonds North,Edmonds 2,2024-08-19,8,2024,09:56:00,10:30:00,Edmonds (9447427),-0.61,14.4,,"Bed looks good, no crab seen",,snohomish_edmonds_2_2024_08_19_53_1,Snohomish,ED-N,19,1,1,2,1,1,,14.3562603608317,14.3562603608317,12.2446,14.3618101255197,0.94584332289465,clear,some wind impacting visibility,-0.33,1.49,3.81,,,1.77,4.09,Edmonds,0,14.4,14.4,https://photos.smugmug.com/Projects/Kelp/n-rTwcc/Kelp-SoundIQ-2017-present/2024/i-r4j8rvt/0/MSDJZ44VzFmS57HsVgRvF24W4fvzfqkp73QxCQQpD/Th/snohomish_edmonds_2_2024_08_19_53_ToBe-XL.jpg,,,,,196,,,625600.439331055,4995.0177448273
529,Edmonds North,Edmonds 2,2024-08-19,8,2024,09:56:00,10:30:00,Edmonds (9447427),-0.61,14.4,,"Bed looks good, no crab seen",,snohomish_edmonds_2_2024_08_19_53_2,Snohomish,ED-N,19,1,1,2,2,1,,10.1330210677922,10.1330210677922,,10.1369361740327,0.924984980268003,clear,some wind impacting visibility,-0.33,1.49,3.81,,,1.77,4.09,Edmonds,0,14.4,14.4,https://photos.smugmug.com/Projects/Kelp/n-rTwcc/Kelp-SoundIQ-2017-present/2024/i-r4j8rvt/0/MSDJZ44VzFmS57HsVgRvF24W4fvzfqkp73QxCQQpD/Th/snohomish_edmonds_2_2024_08_19_53_ToBe-XL.jpg,,,,,196,,,441564.953125,4884.86419833808
530,Hat Island South,Hat Island,2024-07-08,7,2024,12:13:00,12:30:00,Glendale (9447814),-0.23,18.9,,kelp looks to be still growing. A lot of kelp still under water. Visibility is not great. Perimeter is patchy. NE side is still growing,,snohomish_hat_island_2024_07_08_44,Snohomish,HAT-S,8,0,0,1,1,1,,30.6145920497436,30.6141166538891,,30.6311709254091,0.975301346380632,,"murky water, some wind",0.06,1.83,3.93,,,2.12,4.22,everett,0,18.9,18.9,https://photos.smugmug.com/Projects/Kelp/n-rTwcc/Kelp-SoundIQ-2017-present/2024/i-7Ck9MWd/0/MkqcmL3q2XqfvsqgDJSRcqmwJ5JJH8pMzGZXjddmV/Th/snohomish_hat_island_2024_07_08_44_ToBe-XL.jpg,,,,,,,,1334314.53759766,5151.02537381653
531,Hat Island South,Hat Island,2024-08-05,8,2024,11:16:00,11:42:00,Glendale (9447814),-0.3,16.1,,"kelp seems larger at surface. Edges were sparse, kelp didn't seem as healthy at edge. Within bed kelp was large and healthy and dense",water visibility 5-10 feet,snohomish_hat_island_2024_08_05_46,Snohomish,HAT-S,5,0,1,2,1,1,,46.1150299304874,46.1150299304874,,46.14071026501,1.35522296864025,clear,some wind,-0.15,1.83,5.18,,,,,Everett,0,16.1,16.1,https://photos.smugmug.com/Projects/Kelp/n-rTwcc/Kelp-SoundIQ-2017-present/2024/i-tLQ85fG/0/LkKBm8tbsf9ZqJsdNBpqTvpJmhZSKX5xfM3c3J2GT/Th/snohomish_hat_island_2024_08_05_46_ToBe-XL.jpg,,,,,110,,,2009889.32397461,7157.56895807654
